Id,Heading,Article.Banner.Image,Outlets,Article.Description,Full_Article,Article_Type,Tonality
76066c28-437f-45ae-96d4-ec65e13c2bfc,U.S. Marines MV-22B Ospreys successfully complete trans-Pacific flight,https://defence-blog.com/wp-content/uploads/2019/05/5215185-1024x684.jpg,DefencePoint.com,"The U.S. Marine Corps has announced that four MV-22B Ospreys from Marine Medium Tiltrotor Squadron 268 successfully completed a trans-Pacific flight from Okinawa, Japan to Marine Corps Base Kaneohe Bay, Hawaii, on May 2, 2019.","<p>The U.S. Marine Corps has announced that four MV-22B Ospreys from Marine Medium Tiltrotor Squadron 268 successfully completed a trans-Pacific flight from Okinawa, Japan to Marine Corps Base Kaneohe Bay, Hawaii, on May 2, 2019.</p>",Military,Positive
e825f0d4-312a-4c47-9c2e-71fd83d1de6a,U.S. State Department Approves Sale of Four AH-1Z Attack Helicopters and 12 UH-60M Black Hawk Utility Helicopters to Czech Republic,,DefPost,The U.S. State Department has approved a possible sale of four AH-1Z attack helicopters and UH-60M Black Hawk utility helicopters to Czech Republic under the Foreign Military Sales (FMS) program.,<p>The U.S. State Department has approved a possible sale of four AH-1Z attack helicopters and UH-60M Black Hawk utility helicopters to Czech Republic under the Foreign Military Sales (FMS) program.</p>,Military,Positive
df9ba9fd-9fae-4c50-94a1-9f7b5594dc84,Urban air mobility approaches,,Helicopters Magazine,"HAI Heli-Expo 2019, held this past March in Atlanta, included a growing focus on Urban Air Mobility (UAM), most noticeably with the presence of Bell Flight’s full-scale Nexus aircraft design on display.","<p>HAI Heli-Expo 2019, held this past March in Atlanta, included a growing focus on Urban Air Mobility (UAM), most noticeably with the presence of Bell Flight’s full-scale Nexus aircraft design on display.</p>",Commercial,Positive
39aa0ef2-6865-4128-bc3c-48cf9bfb2078,US Likely to Sell AH-1Z Attack Helicopters to Czech Republic,https://www.army-technology.com/wp-content/uploads/sites/3/2019/05/AH1Z_at_the_MCAS_Miramar_Air_Show_on_3_Oct_2008.jpg,Army Technology,The US State Department has proposed to approve a possible foreign military sale of four AH-1Z attack helicopters and related equipment to the Czech Republic for an estimated cost of $205m.,<p>The US State Department has proposed to approve a possible foreign military sale of four AH-1Z attack helicopters and related equipment to the Czech Republic for an estimated cost of $205m.</p>,Military,Positive
0bf3aa7b-4c68-43cd-96b9-08bd57094b86,US Navy to Complete Helicopter Trainer Flights Next Week,,FlightGlobal,"Bell’s Carl Forsling, the company’s manager of global military sales, says that NAVAIR’s pilots performed a variety of manoeuvres, including instrumental navigation, hovering and autorotations, during its visit to evaluate his company’s 407GXi.","<p>Bell’s Carl Forsling, the company’s manager of global military sales, says that NAVAIR’s pilots performed a variety of manoeuvres, including instrumental navigation, hovering and autorotations, during its visit to evaluate his company’s 407GXi.</p>",Commercial,Positive
05810ee1-bc30-4f84-9a93-d0aba552ffda,US: China may deploy stealth fighter this year,,The Guam Daily Post,"Brown has more than a passing familiarity with the F-16 — he said it’s his favorite military aircraft of the numerous ones he has piloted. In addition to the F-16, he has flown the AH-64 Apache attack helicopter, V-2 tilt-rotor Osprey, AC-130U gunship, B-1B, B-2A and B-52H bombers, C-130J transport and KC-135 tanker, among others.","<p>Brown has more than a passing familiarity with the F-16 — he said it’s his favorite military aircraft of the numerous ones he has piloted. In addition to the F-16, he has flown the AH-64 Apache attack helicopter, V-2 tilt-rotor Osprey, AC-130U gunship, B-1B, B-2A and B-52H bombers, C-130J transport and KC-135 tanker, among others.</p>",Military,Positive
dbea58a6-5bad-4120-a87e-703852aff7b1,USA approved the sale of helicopters to the Czech Republic,https://defence.pk/pdf/proxy.php?image=http%3A%2F%2Fairrecognition.com%2Fimages%2Fstories%2Fnews%2F2019%2Fapril%2FUSA_approved_the_sale_of_helicopters_to_the_Czech_Republic.jpg&hash=06a51afdc0d51a8a2f6979558f244038,Pakistan Defence,The US State Department has approved the sale of four Bell AH-1Z Viper or 12 Sikorsky UH-60M Black Hawk utility and assault helicopters to the Czech Republic.,<p>The US State Department has approved the sale of four Bell AH-1Z Viper or 12 Sikorsky UH-60M Black Hawk utility and assault helicopters to the Czech Republic.</p>,Military,Positive
fc9a57c0-1893-44c4-92be-175595214fa3,USAF Selects UEI for UH-1N HUMS Upgrade,,Intelligent Aerospace,"United Electronic Industries of Walpole, Mass., announced last month the UEI-HUMS1 in-flight health monitoring system has been released for production delivery to Tyonek Global Services, and subsequent installation onto USAF aircraft. The unit recently passed DO-160 certification as required by the USAF for deployment on the Bell UH-1N Huey helicopter.","<p>United Electronic Industries of Walpole, Mass., announced last month the UEI-HUMS1 in-flight health monitoring system has been released for production delivery to Tyonek Global Services, and subsequent installation onto USAF aircraft. The unit recently passed DO-160 certification as required by the USAF for deployment on the Bell UH-1N Huey helicopter.</p>",Military,Positive
bfbf2e11-b83a-4da3-b0e4-6494a9079dd2,US-Iran tensions rise ahead of anniversary of deal pullout,,"WRAL-TV ABC (Raleigh, NC)","Already in the Persian Gulf is a group of U.S. Navy warships led by the USS Kearsarge, an amphibious assault ship carrying troops from the 22nd Marine Expeditionary Unit. The Kearsarge also carries AV-8B Harrier fighter jets, MH-60 helicopters and MV-22 Osprey airplanes.","<p>Already in the Persian Gulf is a group of U.S. Navy warships led by the USS Kearsarge, an amphibious assault ship carrying troops from the 22nd Marine Expeditionary Unit. The Kearsarge also carries AV-8B Harrier fighter jets, MH-60 helicopters and MV-22 Osprey airplanes.</p>",Military,Neutral
dc85244a-dec2-4cea-b475-7d0d041ab7bb,USMC's CH-53K King Stallion's Woes Have Put It In A Duel With The CH-47 Chinook,https://the-drive-3.imgix.net/https%3A%2F%2Fapi.thedrive.com%2Fwp-content%2Fuploads%2F2019%2F05%2Ftop-1.jpg%3Fquality%3D85?q=70&w=1440&ixlib=js-1.2.1&s=15a8e8f8bbea79ac6fd7f78f9663f41c,The Drive,"Congress has demanded that the Pentagon conduct a detailed assessment of the U.S. Marine Corps’ troubled CH-53K King Stallion program and examine potential alternatives, such as the CH-47 Chinook.","<p>Congress has demanded that the Pentagon conduct a detailed assessment of the U.S. Marine Corps’ troubled CH-53K King Stallion program and examine potential alternatives, such as the CH-47 Chinook.</p>",Military,Positive
c224af62-e7ea-4df0-88d4-902d1fceb180,USS Coronado Change of Command,,DVIDS,"Repass completed a successful command tour with Coronado, which included MQ-8C “Firescout” testing, exercise Phoenix Fire and multiple certifications.","<p>Repass completed a successful command tour with Coronado, which included MQ-8C “Firescout” testing, exercise Phoenix Fire and multiple certifications.</p>",Military,Positive
3aed2ddf-dae8-47bc-bcaf-489e51519a73,V-22 Fleet Wide Readiness Rate Hovers At 52%,,SNAFU!,"The readiness rate for the Bell Boeing MV-22 Osprey is at a dismal 52% and will not hit the target of 80% set by former Defense Secretary Jim Mattis “soon enough,” according to the tiltrotor aircraft’s program","<p>The readiness rate for the Bell Boeing MV-22 Osprey is at a dismal 52% and will not hit the target of 80% set by former Defense Secretary Jim Mattis “soon enough,” according to the tiltrotor aircraft’s program</p>",Military,Positive
ae77a837-6e8d-4710-9406-ce8770befc34,"V-22 Program Seeks Savings in Foreign Customers, but 2020 Deadline Looms",https://cdn.defensedaily.com/wp-content/uploads/2019/01/mv-22-osprey-takes-off-from-uss-nassau-natl-museum-of-u-s-navy.jpg,Defense Daily,Having Japan as a foreign military sales partner on the V-22 could end up saving the U.S. government $60 Million. (Subscription Required),<p>Having Japan as a foreign military sales partner on the V-22 could end up saving the U.S. government $60 Million. (Subscription Required)</p>,Military,Positive
4b707c95-d105-4e11-87e5-3aefb1c4c1aa,VMM-268 completes trans-Pacific flight with four MV-22B Ospreys,,HeliHub.com,"Two MV-22 squadrons stationed at Marine Corps Air Station Kaneohe Bay, as well as two at Marine Corps Air Station Futenma, enhance III Marine Expeditionary Forces’s ability to support exercises and operations throughout the region. The MV-22 continues to serve as a highly capable and reliable platform suitable for missions on amphibious ships to desert terrain and mountainous regions.","<p>Two MV-22 squadrons stationed at Marine Corps Air Station Kaneohe Bay, as well as two at Marine Corps Air Station Futenma, enhance III Marine Expeditionary Forces’s ability to support exercises and operations throughout the region. The MV-22 continues to serve as a highly capable and reliable platform suitable for missions on amphibious ships to desert terrain and mountainous regions.</p>",Military,Positive
cae88b55-36fa-4af7-a68a-8bdb94c0050e,What’s killing the US Navy’s air wing?,,DefenseNews,"Consider the F-35 program, the Navy’s plans to buy new carrier onboard delivery aircraft and the Marine Corps’ efforts to acquire heavy-lift CH-53K helicopters: With all of that happening simultaneously, the dollars didn’t add up, especially in a time of spending cuts, Work added.","<p>Consider the F-35 program, the Navy’s plans to buy new carrier onboard delivery aircraft and the Marine Corps’ efforts to acquire heavy-lift CH-53K helicopters: With all of that happening simultaneously, the dollars didn’t add up, especially in a time of spending cuts, Work added.</p>",Military,Neutral
e1487f7d-dace-4040-ad1a-cd12069e630b,The Highground to Host Military Helicopter/Vehicle Expo,https://bloximages.chicago2.vip.townnews.com/lacrossetribune.com/content/tncms/assets/v3/editorial/f/bb/fbb1152f-1d37-537a-99ee-2911577bbe6c/5ccb26ff1b752.image.jpg?resize=750%2C562,Online La Crosse Tribune,"<p>The Highground Veterans Memorial Park near Neillsville will host a military helicopter and vehicle expo Saturday, May 18. At approximately 9 a.m., weather permitting, a UH-1H Huey helicopter will land at the Highground. Another Huey will be available as a static display for visitors to enter and explore.</p>","<p>The Highground Veterans Memorial Park near Neillsville will host a military helicopter and vehicle expo Saturday, May 18. At approximately 9 a.m., weather permitting, a UH-1H Huey helicopter will land at the Highground. Another Huey will be available as a static display for visitors to enter and explore.</p>",Military,Positive
9ed7b27a-9dc7-4513-9cb2-970b2bd15068,PNP Boosts Capability After Acquiring P1.871-B New Equipment,,Manila Bulletin,"<p>The Philippine National Police acquired about P1.871 Billion worth of newly-procured helicopters, patrol vehicles, firearms and other equipment which were presented at the National Capital Region Police Office headquarters in Camp Bagong Diwa, Taguig City Monday.&nbsp;The newly-procured equipment included one single-engine Airbus H125 helicopter.</p>","<p>The Philippine National Police acquired about P1.871 Billion worth of newly-procured helicopters, patrol vehicles, firearms and other equipment which were presented at the National Capital Region Police Office headquarters in Camp Bagong Diwa, Taguig City Monday.&nbsp;The newly-procured equipment included one single-engine Airbus H125 helicopter.</p>",Commercial,Positive
